Category,Customer ID,Order Date,Order ID,Product ID,Product Name,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,LD-17005,29/09/18,CA-2018-124856,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Consumer,03/10/18,Second Class,Shipped Late,New York,Storage,0.00%,$363,9,"$1,396"
Furniture,LD-17005,29/09/18,CA-2018-124856,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Consumer,03/10/18,Second Class,Shipped Late,New York,Furnishings,0.00%,$36,4,$117
Office Supplies,LD-17005,29/09/18,CA-2018-124856,OFF-LA-10000121,Avery 48,Consumer,03/10/18,Second Class,Shipped Late,New York,Labels,0.00%,$9,3,$19
Office Supplies,LD-17005,29/09/18,CA-2018-124856,OFF-PA-10001289,White Computer Printout Paper by Universal,Consumer,03/10/18,Second Class,Shipped Late,New York,Paper,0.00%,$38,2,$78
Furniture,CR-12730,20/08/18,CA-2018-166716,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Consumer,25/08/18,Second Class,Shipped Late,Illinois,Chairs,30.00%,-$6,2,$421
Technology,MN-17935,11/07/18,CA-2018-123225,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Consumer,14/07/18,First Class,Shipped Late,Texas,Phones,20.00%,$43,4,$576
Office Supplies,MN-17935,11/07/18,CA-2018-123225,OFF-PA-10000552,Xerox 200,Consumer,14/07/18,First Class,Shipped Late,Texas,Paper,20.00%,$4,2,$10
Technology,RD-19900,22/03/19,CA-2019-163440,TEC-PH-10000376,Square Credit Card Reader,Consumer,24/03/19,First Class,Shipped Late,California,Phones,20.00%,$1,2,$16
Office Supplies,JP-16135,12/05/21,US-2021-106796,OFF-AR-10003504,Newell 347,Home Office,19/05/21,Standard Class,Shipped Late,Ohio,Art,20.00%,$1,3,$10
Office Supplies,KE-16420,13/11/21,CA-2021-113873,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Corporate,19/11/21,Standard Class,Shipped On Time,Texas,Storage,20.00%,$6,4,$62
Furniture,KE-16420,13/11/21,CA-2021-113873,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Corporate,19/11/21,Standard Class,Shipped On Time,Texas,Bookcases,32.00%,-$27,3,$206
Office Supplies,DL-13315,04/09/20,CA-2020-149783,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Consumer,07/09/20,Second Class,Shipped On Time,Tennessee,Paper,20.00%,$4,3,$12
Office Supplies,DL-13315,04/09/20,CA-2020-149783,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Consumer,07/09/20,Second Class,Shipped On Time,Tennessee,Appliances,20.00%,$9,2,$87
Office Supplies,DL-13315,04/09/20,CA-2020-149783,OFF-AR-10002987,Prismacolor Color Pencil Set,Consumer,07/09/20,Second Class,Shipped On Time,Tennessee,Art,20.00%,$8,2,$32
Furniture,KB-16240,06/02/20,CA-2020-125017,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Corporate,11/02/20,Standard Class,Shipped Early,Tennessee,Furnishings,20.00%,-$18,4,$132
Office Supplies,JD-16150,22/03/19,US-2019-163279,OFF-PA-10003127,Easy-staple paper,Corporate,26/03/19,Standard Class,Shipped Early,California,Paper,0.00%,$49,4,$106
Furniture,JD-16150,22/03/19,US-2019-163279,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,26/03/19,Standard Class,Shipped Early,California,Furnishings,0.00%,$16,2,$92
Technology,JD-16150,22/03/19,US-2019-163279,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Corporate,26/03/19,Standard Class,Shipped Early,California,Phones,20.00%,$186,3,"$1,488"
Office Supplies,SR-20740,02/07/19,CA-2019-150196,OFF-PA-10003797,Xerox 209,Home Office,03/07/19,First Class,Shipped On Time,New York,Paper,0.00%,$9,3,$19
Technology,AC-10450,15/06/19,US-2019-106495,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Consumer,17/06/19,First Class,Shipped Late,Florida,Accessories,20.00%,-$1,1,$12
Technology,LS-17245,26/11/18,CA-2018-124730,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,26/11/18,Same Day,Shipped On Time,New York,Phones,0.00%,$78,4,$280
Office Supplies,LS-17245,26/11/18,CA-2018-124730,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Consumer,26/11/18,Same Day,Shipped On Time,New York,Binders,20.00%,$5,3,$13
Office Supplies,LS-17245,26/11/18,CA-2018-124730,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Consumer,26/11/18,Same Day,Shipped On Time,New York,Binders,20.00%,$6,4,$17
Office Supplies,LS-17245,26/11/18,CA-2018-124730,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Consumer,26/11/18,Same Day,Shipped On Time,New York,Labels,0.00%,$45,9,$93
Office Supplies,LS-17245,26/11/18,CA-2018-124730,OFF-LA-10001613,Avery File Folder Labels,Consumer,26/11/18,Same Day,Shipped On Time,New York,Labels,0.00%,$6,4,$12
Office Supplies,CS-12175,12/05/21,CA-2021-117632,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Corporate,18/05/21,Standard Class,Shipped On Time,California,Supplies,0.00%,$5,2,$239
Office Supplies,CS-12175,12/05/21,CA-2021-117632,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Corporate,18/05/21,Standard Class,Shipped On Time,California,Appliances,0.00%,$2,1,$8
Furniture,CS-12175,12/05/21,CA-2021-117632,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Corporate,18/05/21,Standard Class,Shipped On Time,California,Tables,20.00%,-$11,5,$285
Office Supplies,CS-12175,12/05/21,CA-2021-117632,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Corporate,18/05/21,Standard Class,Shipped On Time,California,Binders,20.00%,$6,4,$19
Office Supplies,AR-10510,02/05/18,CA-2018-115056,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Consumer,02/05/18,Same Day,Shipped On Time,Ohio,Appliances,20.00%,$2,3,$26
Office Supplies,KB-16405,03/09/21,CA-2021-161067,OFF-PA-10000418,Xerox 189,Home Office,06/09/21,Second Class,Shipped On Time,New York,Paper,0.00%,$201,4,$419
Furniture,KB-16405,03/09/21,CA-2021-161067,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Home Office,06/09/21,Second Class,Shipped On Time,New York,Chairs,10.00%,$14,1,$91
Furniture,KB-16405,03/09/21,CA-2021-161067,FUR-CH-10004860,Global Low Back Tilter Chair,Home Office,06/09/21,Second Class,Shipped On Time,New York,Chairs,10.00%,-$8,2,$182
Office Supplies,KB-16405,03/09/21,CA-2021-161067,OFF-AR-10003251,Prang Drawing Pencil Set,Home Office,06/09/21,Second Class,Shipped On Time,New York,Art,0.00%,$2,2,$6
Furniture,MM-17920,03/12/20,CA-2020-122063,FUR-TA-10004575,Hon 5100 Series Wood Tables,Consumer,07/12/20,Standard Class,Shipped Early,Indiana,Tables,0.00%,$105,2,$582
Furniture,MM-17920,03/12/20,CA-2020-122063,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Consumer,07/12/20,Standard Class,Shipped Early,Indiana,Chairs,0.00%,$8,1,$30
Technology,RF-19735,18/07/19,CA-2019-111206,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Consumer,22/07/19,Standard Class,Shipped Early,California,Accessories,0.00%,$177,4,$520
Office Supplies,BP-11290,21/07/20,CA-2020-142895,OFF-LA-10000262,Avery 494,Consumer,26/07/20,Standard Class,Shipped Early,North Carolina,Labels,20.00%,$2,3,$6
Furniture,BP-11290,21/07/20,CA-2020-142895,FUR-CH-10002961,"Leather Task Chair, Black",Consumer,26/07/20,Standard Class,Shipped Early,North Carolina,Chairs,20.00%,$0,5,$364
Office Supplies,MJ-17740,09/06/19,CA-2019-101868,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Consumer,16/06/19,Standard Class,Shipped Late,Florida,Binders,70.00%,-$43,5,$64
Office Supplies,MJ-17740,09/06/19,CA-2019-101868,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Consumer,16/06/19,Standard Class,Shipped Late,Florida,Binders,70.00%,-$27,3,$39
Technology,MJ-17740,09/06/19,CA-2019-101868,TEC-AC-10004396,Logitech Keyboard K120,Consumer,16/06/19,Standard Class,Shipped Late,Florida,Accessories,20.00%,-$8,5,$73
Technology,DO-13645,27/11/21,CA-2021-133207,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Consumer,03/12/21,Standard Class,Shipped On Time,California,Phones,20.00%,$6,4,$58
Office Supplies,MV-17485,27/03/19,CA-2019-132948,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Consumer,03/04/19,Standard Class,Shipped Late,Washington,Storage,0.00%,$3,5,$84
Office Supplies,MG-17875,22/09/19,CA-2019-134992,OFF-PA-10001972,Xerox 214,Home Office,26/09/19,Second Class,Shipped Late,Virginia,Paper,0.00%,$16,5,$32
Furniture,MG-17875,22/09/19,CA-2019-134992,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Home Office,26/09/19,Second Class,Shipped Late,Virginia,Furnishings,0.00%,$11,2,$48
Technology,BS-11665,17/11/19,CA-2019-126725,TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Consumer,21/11/19,Standard Class,Shipped Early,California,Phones,20.00%,$52,4,$416
Office Supplies,BS-11665,17/11/19,CA-2019-126725,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Consumer,21/11/19,Standard Class,Shipped Early,California,Storage,0.00%,$6,5,$305
Furniture,BS-11665,17/11/19,CA-2019-126725,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Consumer,21/11/19,Standard Class,Shipped Early,California,Furnishings,0.00%,$29,4,$81
Office Supplies,BS-11665,17/11/19,CA-2019-126725,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Consumer,21/11/19,Standard Class,Shipped Early,California,Storage,0.00%,$54,7,$777
Office Supplies,BS-11665,17/11/19,CA-2019-126725,OFF-PA-10001639,Xerox 203,Consumer,21/11/19,Standard Class,Shipped Early,California,Paper,0.00%,$16,5,$32
Furniture,BS-11665,17/11/19,CA-2019-126725,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Consumer,21/11/19,Standard Class,Shipped Early,California,Chairs,20.00%,$3,2,$226
Furniture,BS-11665,17/11/19,CA-2019-126725,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Consumer,21/11/19,Standard Class,Shipped Early,California,Furnishings,0.00%,$15,3,$37
Office Supplies,PO-19180,10/11/19,CA-2019-121783,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Home Office,14/11/19,Standard Class,Shipped Early,Minnesota,Appliances,0.00%,$179,2,$716
Office Supplies,PO-19180,10/11/19,CA-2019-121783,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Home Office,14/11/19,Standard Class,Shipped Early,Minnesota,Storage,0.00%,$143,3,$796
Technology,PO-19180,10/11/19,CA-2019-121783,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Home Office,14/11/19,Standard Class,Shipped Early,Minnesota,Copiers,0.00%,$275,1,$550
Office Supplies,PO-19180,10/11/19,CA-2019-121783,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Home Office,14/11/19,Standard Class,Shipped Early,Minnesota,Binders,0.00%,$34,3,$75
Furniture,PO-19180,10/11/19,CA-2019-121783,FUR-FU-10004351,Staple-based wall hangings,Home Office,14/11/19,Standard Class,Shipped Early,Minnesota,Furnishings,0.00%,$13,3,$29
Office Supplies,DA-13450,10/09/18,US-2018-138835,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Home Office,14/09/18,Standard Class,Shipped Early,Virginia,Binders,0.00%,$5,2,$10
Office Supplies,AH-10690,05/08/19,CA-2019-112214,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Corporate,11/08/19,Standard Class,Shipped On Time,Texas,Storage,20.00%,-$1,7,$33
Office Supplies,AH-10690,05/08/19,CA-2019-112214,OFF-SU-10003567,Stiletto Hand Letter Openers,Corporate,11/08/19,Standard Class,Shipped On Time,Texas,Supplies,20.00%,-$5,3,$23
Office Supplies,AH-10690,05/08/19,CA-2019-112214,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Corporate,11/08/19,Standard Class,Shipped On Time,Texas,Binders,80.00%,-$2,1,$1
Furniture,AH-10690,05/08/19,CA-2019-112214,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Corporate,11/08/19,Standard Class,Shipped On Time,Texas,Furnishings,60.00%,-$11,5,$15
Furniture,JK-15730,03/09/21,US-2021-153255,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Consumer,07/09/21,Second Class,Shipped Late,California,Bookcases,15.00%,$14,2,$240
Furniture,MS-17530,01/11/19,CA-2019-108119,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Consumer,08/11/19,Standard Class,Shipped Late,Arkansas,Tables,0.00%,$45,2,$302
Office Supplies,JK-15640,29/04/19,CA-2019-157434,OFF-PA-10001526,Xerox 1949,Home Office,04/05/19,Second Class,Shipped Late,Pennsylvania,Paper,20.00%,$3,2,$8
Office Supplies,CM-12235,01/05/20,CA-2020-101525,OFF-PA-10001497,Xerox 1914,Consumer,04/05/20,Second Class,Shipped On Time,Arkansas,Paper,0.00%,$54,2,$110
Office Supplies,CM-12235,01/05/20,CA-2020-101525,OFF-PA-10003936,Xerox 1994,Consumer,04/05/20,Second Class,Shipped On Time,Arkansas,Paper,0.00%,$9,3,$19
Office Supplies,CM-12235,01/05/20,CA-2020-101525,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Consumer,04/05/20,Second Class,Shipped On Time,Arkansas,Art,0.00%,$4,2,$11
Office Supplies,RS-19420,05/08/18,US-2018-117968,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Corporate,07/08/18,Second Class,Shipped Early,Connecticut,Appliances,0.00%,$22,3,$79
Office Supplies,RS-19420,05/08/18,US-2018-117968,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Corporate,07/08/18,Second Class,Shipped Early,Connecticut,Art,0.00%,$2,2,$5
Furniture,RS-19420,05/08/18,US-2018-117968,FUR-CH-10002335,Hon GuestStacker Chair,Corporate,07/08/18,Second Class,Shipped Early,Connecticut,Chairs,0.00%,$295,5,"$1,133"
Office Supplies,BP-11185,04/01/20,CA-2020-158211,OFF-AR-10004078,Newell 312,Corporate,08/01/20,Standard Class,Shipped Early,Pennsylvania,Art,20.00%,$1,1,$5
Office Supplies,BP-11185,04/01/20,CA-2020-158211,OFF-BI-10002026,Avery Arch Ring Binders,Corporate,08/01/20,Standard Class,Shipped Early,Pennsylvania,Binders,70.00%,-$80,6,$105
Furniture,MA-17995,07/11/20,CA-2020-152247,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Home Office,12/11/20,Standard Class,Shipped Early,Wyoming,Chairs,20.00%,$100,4,"$1,603"
Furniture,EB-13705,14/06/20,CA-2020-128223,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Corporate,14/06/20,Same Day,Shipped On Time,California,Tables,20.00%,$81,7,"$1,293"
Furniture,RD-19900,24/09/20,CA-2020-154235,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,28/09/20,Standard Class,Shipped Early,Indiana,Furnishings,0.00%,$22,3,$128
Office Supplies,ME-17320,30/03/21,CA-2021-129910,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Home Office,03/04/21,Standard Class,Shipped Early,Georgia,Storage,0.00%,$17,1,$60
Office Supplies,EH-14005,04/06/21,CA-2021-133095,OFF-BI-10002353,GBC VeloBind Cover Sets,Home Office,04/06/21,Same Day,Shipped On Time,Arkansas,Binders,0.00%,$54,7,$108
Office Supplies,EH-14005,04/06/21,CA-2021-133095,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Home Office,04/06/21,Same Day,Shipped On Time,Arkansas,Binders,0.00%,$4,3,$10
Office Supplies,FM-14290,07/04/19,CA-2019-130554,OFF-AR-10001954,Newell 331,Home Office,09/04/19,First Class,Shipped Late,Pennsylvania,Art,20.00%,$1,3,$12
Office Supplies,FG-14260,21/05/18,CA-2018-152443,OFF-BI-10001071,GBC ProClick Punch Binding System,Home Office,26/05/18,Standard Class,Shipped Early,Massachusetts,Binders,0.00%,$219,7,$448
Office Supplies,FG-14260,21/05/18,CA-2018-152443,OFF-PA-10003022,Xerox 1992,Home Office,26/05/18,Standard Class,Shipped Early,Massachusetts,Paper,0.00%,$9,3,$18
Office Supplies,FG-14260,21/05/18,CA-2018-152443,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Home Office,26/05/18,Standard Class,Shipped Early,Massachusetts,Appliances,0.00%,$69,6,$246
Office Supplies,MV-17485,05/09/20,CA-2020-133319,OFF-PA-10001815,Xerox 1885,Consumer,11/09/20,Standard Class,Shipped On Time,New York,Paper,0.00%,$92,4,$192
Furniture,JW-15220,18/09/20,CA-2020-133935,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Corporate,22/09/20,Standard Class,Shipped Early,California,Chairs,20.00%,$50,2,$802
Office Supplies,JW-15220,18/09/20,CA-2020-133935,OFF-PA-10000100,Xerox 1945,Corporate,22/09/20,Standard Class,Shipped Early,California,Paper,0.00%,$181,9,$369
Furniture,JW-15220,18/09/20,CA-2020-133935,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Corporate,22/09/20,Standard Class,Shipped Early,California,Chairs,20.00%,-$100,9,$886
Furniture,EH-13765,13/03/20,CA-2020-136301,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Corporate,15/03/20,Second Class,Shipped Early,California,Furnishings,0.00%,$7,2,$28
Office Supplies,EH-13765,13/03/20,CA-2020-136301,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Corporate,15/03/20,Second Class,Shipped Early,California,Supplies,0.00%,$197,3,"$4,913"
Office Supplies,LS-17245,16/10/18,US-2018-109456,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Consumer,17/10/18,Same Day,Shipped Late,California,Binders,20.00%,$5,3,$14
Technology,LS-17245,16/10/18,US-2018-109456,TEC-AC-10003610,Logitech Illuminated - Keyboard,Consumer,17/10/18,Same Day,Shipped Late,California,Accessories,0.00%,$86,3,$180
Office Supplies,BP-11050,08/10/21,CA-2021-151596,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Corporate,11/10/21,First Class,Shipped Late,Rhode Island,Storage,0.00%,$11,1,$43
Office Supplies,CC-12220,07/05/19,CA-2019-147879,OFF-PA-10001952,Xerox 1902,Consumer,12/05/19,Standard Class,Shipped Early,Kentucky,Paper,0.00%,$21,2,$46
Office Supplies,JM-15580,14/04/20,CA-2020-166625,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Consumer,17/04/20,First Class,Shipped Late,Maryland,Binders,0.00%,$12,2,$25
Office Supplies,RD-19720,21/11/20,CA-2020-146157,OFF-PA-10001790,Xerox 1910,Consumer,26/11/20,Standard Class,Shipped Early,Illinois,Paper,20.00%,$13,1,$38
Office Supplies,RD-19720,21/11/20,CA-2020-146157,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Consumer,26/11/20,Standard Class,Shipped Early,Illinois,Storage,20.00%,$2,2,$22
Technology,RD-19720,21/11/20,CA-2020-146157,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Consumer,26/11/20,Standard Class,Shipped Early,Illinois,Accessories,20.00%,$2,3,$82
Office Supplies,SS-20410,10/09/21,CA-2021-159954,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Consumer,14/09/21,Standard Class,Shipped Early,Georgia,Binders,0.00%,$1,1,$3
Office Supplies,KD-16495,09/09/21,CA-2021-100825,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Corporate,14/09/21,Standard Class,Shipped Early,California,Storage,0.00%,$24,3,$100
Office Supplies,PL-18925,01/11/18,CA-2018-168305,OFF-LA-10003498,Avery 475,Home Office,08/11/18,Standard Class,Shipped Late,California,Labels,0.00%,$22,3,$44
Office Supplies,PL-18925,01/11/18,CA-2018-168305,OFF-PA-10004947,Easy-staple paper,Home Office,08/11/18,Standard Class,Shipped Late,California,Paper,0.00%,$10,5,$21
Furniture,ZD-21925,03/04/20,CA-2020-167682,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Consumer,09/04/20,Standard Class,Shipped On Time,Indiana,Furnishings,0.00%,$22,4,$71
Technology,ZD-21925,03/04/20,CA-2020-167682,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Consumer,09/04/20,Standard Class,Shipped On Time,Indiana,Phones,0.00%,$125,4,$260
Office Supplies,LS-16945,12/01/21,CA-2021-108000,OFF-EN-10002621,Staple envelope,Corporate,16/01/21,Standard Class,Shipped Early,California,Envelopes,0.00%,$5,1,$10
Office Supplies,PB-18805,20/11/19,CA-2019-146465,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Home Office,24/11/19,Standard Class,Shipped Early,California,Binders,20.00%,$8,9,$24
Furniture,PC-18745,27/11/20,CA-2020-159639,FUR-FU-10001889,Ultra Door Pull Handle,Corporate,02/12/20,Standard Class,Shipped Early,New Jersey,Furnishings,0.00%,$10,3,$32
Office Supplies,FM-14290,06/11/21,US-2021-153948,OFF-PA-10000157,Xerox 191,Home Office,06/11/21,Same Day,Shipped On Time,California,Paper,0.00%,$28,3,$60
Office Supplies,FM-14290,06/11/21,US-2021-153948,OFF-PA-10002764,Easy-staple paper,Home Office,06/11/21,Same Day,Shipped On Time,California,Paper,0.00%,$22,4,$45
Office Supplies,FM-14290,06/11/21,US-2021-153948,OFF-PA-10000143,Astroparche Fine Business Paper,Home Office,06/11/21,Same Day,Shipped On Time,California,Paper,0.00%,$13,5,$26
Office Supplies,FM-14290,06/11/21,US-2021-153948,OFF-LA-10000414,Avery 503,Home Office,06/11/21,Same Day,Shipped On Time,California,Labels,0.00%,$20,4,$41
Technology,FM-14290,06/11/21,US-2021-153948,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Home Office,06/11/21,Same Day,Shipped On Time,California,Accessories,0.00%,$1,1,$17
Office Supplies,KD-16495,02/12/20,US-2020-113985,OFF-BI-10002353,GBC VeloBind Cover Sets,Corporate,07/12/20,Standard Class,Shipped Early,California,Binders,20.00%,$9,2,$25
